lEAR,rEAR,MAR,MOE,l_PUC,r_PUC,label
0.19730011566174616,0.21697830459878958,0.019390482920554074,0.09361087603047046,0.3636629899940251,0.4101977093642672,1
0.23574758339572238,0.24390262673790222,0.005677327842875383,0.023672783720010252,0.4191454388425254,0.43219360087677405,1
0.23823506724449517,0.2443833746280838,0.0,0.0,0.39115841933813106,0.40869747331259904,1
0.1630425562767065,0.17135864339326193,0.008173847829758092,0.04888647431782621,0.33384970025988153,0.3463587184511671,1
0.20825300430264965,0.21613729078331967,0.011688423788728863,0.055083369832296114,0.4014925298732806,0.3487353359047203,1
0.192244505944131,0.21697830459878958,0.005679340956948357,0.027756717419605767,0.3464607978526614,0.3703658299382266,1
0.20324731206321348,0.2026287101093622,0.008124054382300088,0.04003219672260312,0.3582791813834623,0.3790455693947874,1
0.21613729078331967,0.204504399461676,0.005743579766988228,0.02730865675079889,0.39077488140728106,0.3812863403442408,1
0.20665663434878623,0.22442569514598856,0.0,0.0,0.39549285556349073,0.401982440583906,1
0.1591561581392289,0.14680505487867587,0.0179621910871072,0.1174148246435149,0.34114335420802927,0.3011975908158214,1
0.1763785644192516,0.16666666666666666,0.0,0.0,0.34344608267986154,0.3724967218701048,1
0.1281017120196537,0.1322957322085173,0.012263732340834764,0.09419241711211862,0.3230911260358366,0.2929309900049799,1
0.22213653792282628,0.21419830424157743,0.01445117486452953,0.06623892235076001,0.41109743405675603,0.42046006062688207,1
0.21717659205223616,0.22213653792282628,0.005985872621113306,0.027251052666935286,0.36837027441805964,0.41124407204691854,1
0.19321881810083943,0.21052631578947367,0.015978911590994335,0.0791534572170739,0.36530062699211785,0.37185671111574853,1
0.19736842105263158,0.2230869131708132,0.017543175735044537,0.08344846316408713,0.36266398705693725,0.39083453116768535,1
0.2035887353792686,0.2293672247984458,0.0059171597633136085,0.027333772057946983,0.3575409972515154,0.41058085383635684,1
0.223606797749979,0.24354897165173578,0.013953638132110216,0.05973869551041018,0.4226786315236061,0.4202224748426866,1
0.17105263157894737,0.18163497343418256,0.011428571428571427,0.06480846656431809,0.34549360509112426,0.35998499971552333,1
0.22442569514598856,0.24399169105591104,0.016253760685648756,0.06939862252953599,0.4019824405839058,0.4340523022218195,1
0.18421052631578946,0.19991841729213894,0.02199654888477414,0.11452690171259532,0.35399340762858056,0.3664510920071747,1
0.22541072670068776,0.2574112074118597,0.01928645559537842,0.07989055273898422,0.4121270805013025,0.4428972613802374,1
0.2261021771538605,0.2637228519367184,0.01356099423118106,0.05537076884927147,0.39240223702465216,0.4300193529698021,1
0.2199261180522994,0.25638247557125216,0.02150250484247357,0.09028812467518897,0.39436930108542073,0.46038484847490335,1
0.23188465193556623,0.24990360516317958,0.022126158120150792,0.09185013455243216,0.37209531279571206,0.4306668724808303,1
0.13674878901464899,0.15312314697004012,0.019734588064600513,0.13616073593024808,0.31710697436800234,0.32466331311774244,1
0.23851779835225423,0.24399169105591104,0.01694853078669743,0.07025159570430872,0.4046503095987761,0.4297503169611079,1
0.250933419550648,0.2701716134791496,0.005555057703882262,0.0213202995625821,0.44920963596089825,0.4712360413475202,1
0.25054322584616434,0.27631578947368424,0.021263694979197577,0.08071872877144824,0.44961951292839186,0.46112282837768653,1
0.2446177977919825,0.25743075163676876,0.01379338588766741,0.05494841446454538,0.418694026458774,0.4416615613812631,1
0.128163003962754,0.15339555540561084,0.011166645229608592,0.0793202327406371,0.30568307406771056,0.3009861652760887,1
0.21938485330873006,0.22213653792282628,0.019397123071031537,0.08786493001811864,0.4030954839318597,0.41085151240128936,1
0.23804906655057276,0.2637228519367184,0.01950462298351285,0.07774298347469942,0.42111339644684714,0.42923225712843516,1
0.24327007187250235,0.2574112074118597,0.015880386322916513,0.06343511123729172,0.4221906630886136,0.4428972613802374,1
0.2080144509685279,0.23140323970081556,0.011166616613658465,0.05082461107402802,0.38725184829801557,0.39217927013157866,1
0.19823489482847187,0.21697830459878958,0.017043857435985323,0.08209689605000685,0.3814640458155016,0.41352500071697823,1
0.20665663434878623,0.21613729078331967,0.01973342429087665,0.09334771915046204,0.3954565276946285,0.3907748814072812,1
0.23811791400181145,0.23676013879409538,0.019386910044906846,0.0816500570231194,0.4227167567329167,0.3935210202608497,1
0.21321160363506667,0.23676013879409538,0.011045188761021419,0.04909281059025717,0.4053023592371933,0.4318971476597145,1
0.21867502074087172,0.22964587145727716,0.005552346359389225,0.0247695186908006,0.3830112668947891,0.40133080125998644,1
0.22631391640159224,0.24315445213123463,0.005615591853505013,0.02392319580999567,0.3951162822032012,0.41304253868538426,1
0.18682036991900847,0.19269004479410037,0.016442731080853114,0.08665233123197953,0.37748663660479237,0.3791229278025303,1
0.21134549668813882,0.20911736184426905,0.011292519004081864,0.053714704045429856,0.3940138706113778,0.37974287396461126,1
0.1981876019512967,0.21781931841425947,0.021504827109063363,0.10338687197879548,0.383064421648807,0.3927756043798577,1
0.18608073189119673,0.2042062879337136,0.019397123071031537,0.09939927328217797,0.35210187978278035,0.3851736188411328,1
0.20585872034459632,0.21613729078331967,0.01928645559537842,0.09140586681769504,0.374729370897678,0.3912065700222361,1
0.19588119205242133,0.2233750407717456,0.011231183707010026,0.05357670478196709,0.37936196441053044,0.42155434534019054,1
0.1767214784609008,0.19083135479350186,0.005554163485317306,0.03022239516501279,0.35942896117529666,0.3723075611040704,1
0.21370357336129525,0.23048688527274705,0.011362571623990214,0.051160809076953,0.38337284909188324,0.4215329432424269,1
0.22631391640159224,0.2499134798382118,0.020911662694159946,0.08782217427755833,0.3951162822032012,0.4024395548323292,1
0.17208203736019984,0.16641005886756874,0.016944751918786326,0.10011904034169437,0.36645619690825776,0.32904825588352876,1
0.21845982467030253,0.25782885860117427,0.011558230673057978,0.04853455930830914,0.3822130742227796,0.4343885429818464,1
0.2178771067366818,0.23014220334404278,0.011622601560181708,0.05188437774294834,0.40355639793457154,0.3826705237705048,1
0.19315533236950494,0.22188007849009164,0.011292519004081864,0.05441713506176965,0.3630993526855484,0.41118650994802797,1
0.19395324637369485,0.21613729078331967,0.0,0.0,0.34499143747486927,0.3907748814072812,1
0.21321160363506667,0.223606797749979,0.005584239192366131,0.02556778365865475,0.4049376070442616,0.3818324981794865,1
0.23126351266359216,0.2701716134791496,0.005712767317711346,0.02278566865331693,0.43200431723515714,0.43482187416772794,1
0.13647323667017278,0.1460515594592465,0.011492470569618015,0.08135548261295643,0.31643585501524607,0.3506866560088966,1
0.21938485330873006,0.242888661067502,0.023695905118202167,0.10251898229634113,0.4030954839318597,0.41151009672223454,1
0.2261021771538605,0.24315445213123463,0.005648250639595442,0.024073184211379006,0.39240223702465216,0.45243973311036617,1
0.17679408824727322,0.18722535404969293,0.011171548445126625,0.06137885589096037,0.34131360406180805,0.35924632997377115,1
0.2505451621306743,0.25696522886824413,0.01647946634900042,0.0649423800626598,0.4324949589303632,0.4112653780677895,1
0.23271427338791487,0.2630668208823282,0.01092630996483911,0.044077154579369004,0.4199604230273282,0.45050450916030427,1
0.23823506724449517,0.2514414880179575,0.019284347968273996,0.07876361553776302,0.4307683696968041,0.4324502356199601,1
0.17214161224076605,0.1809155164395239,0.01917814196099956,0.10864044599629814,0.32461276279623047,0.36138082930568477,1
0.2050608063404064,0.24961508830135312,0.019613202271205447,0.08627333228940473,0.39527743715117925,0.4316387131052456,1
0.20585872034459632,0.19611613513818404,0.005713100319906881,0.028425162628868048,0.3749525235459256,0.39188310693162925,1
0.21938485330873006,0.23014220334404278,0.005679340956948357,0.025268071734045758,0.4030954839318597,0.3790083924353224,1
0.226119194559689,0.2293948465637519,0.02137509918933098,0.09385045140041462,0.3928329325042488,0.3983957534077134,1
0.2573509436483988,0.2574112074118597,0.0,0.0,0.429276496326387,0.4409984079693399,1
0.21916895869847927,0.2443833746280838,0.013713514204634833,0.059167059331676125,0.3621365131485035,0.40903399180893063,1
0.2321067564806518,0.26344951672566513,0.017027594006193882,0.06872113189496329,0.404496427059076,0.433364861513035,1
0.23188465193556623,0.27084536233072487,0.019284333937389268,0.07671845081910922,0.37209531279571206,0.4522892240988193,1
0.2261021771538605,0.24315445213123463,0.017438122933270912,0.0743223295953756,0.35541626116111324,0.4101376389397423,1
0.2379702381688594,0.2514414880179575,0.007941666253584466,0.03245392714825551,0.4303051518418313,0.4324502356199601,1
0.21938485330873006,0.2382171380154893,0.01694570895920653,0.07406309098510976,0.4001271242850018,0.3929326244749378,1
0.23188465193556623,0.2511511956509925,0.02396349797459515,0.09922037088686655,0.37209531279571206,0.42878678448987645,1
0.22492083398081267,0.21674112656696357,0.01917287837724434,0.08682150644563078,0.41959542299856767,0.36871182579372,1
0.20585872034459632,0.22188007849009164,0.01896308677651898,0.0886666667984347,0.3726549601071974,0.4121747562495775,1
0.23814691055464238,0.23651474905243652,0.018839268759818537,0.0793797787477233,0.43877906214537915,0.4279904022684954,1
0.2573509436483988,0.24315445213123463,0.02492836263803058,0.09961276281227642,0.39181328245673036,0.4101376389397423,1
0.2379881488151389,0.2503831419761728,0.019393837775990668,0.07942251373772069,0.38651864327902635,0.407628517750265,1
0.23814691055464238,0.26344951672566513,0.016755523180250365,0.06680878199671411,0.4015371091596867,0.42799176871664507,1
0.2448278023815741,0.24965445733312744,0.013398524577282618,0.05419213455711469,0.43382002604147596,0.44349563126267455,1
0.23814691055464238,0.2499134798382118,0.016755523180250365,0.06866168003006083,0.40000837577617077,0.4377391132477655,1
0.24385874525317386,0.2765299044276653,0.01894837517298232,0.07282393720387097,0.41208950052553306,0.4399375692174057,1
0.24671964249564,0.27084536233072487,0.00564721559349876,0.021822246638925343,0.4048141787978015,0.4522892240988193,1
0.2261021771538605,0.24315445213123463,0.01713722677133534,0.073039892041349,0.39266993748111395,0.4101376389397423,1
0.2110533811419103,0.23574758339572238,0.013706281876308136,0.06135296458230317,0.39118292783174907,0.42221186902412516,1
0.21916895869847927,0.22188007849009164,0.024329810802018025,0.11032701015336666,0.4002525013780788,0.4083897253872464,1
0.21916895869847927,0.22360679774997896,0.021495017416459417,0.09709211538080932,0.40111304245286405,0.4097714018834547,1
0.17301681652692552,0.19475642974848056,0.01703784352615152,0.09265406713892817,0.34355442292289456,0.368839306435013,1
0.22060074439425564,0.26987629007500225,0.03189755547670382,0.1300674781285936,0.4133653112590053,0.4734822545670452,1
0.2573509436483988,0.2701716134791496,0.02396349797459515,0.09085297927383634,0.39181328245673036,0.47185156143326473,1
0.24671964249564,0.2446508013445698,0.01713214497477742,0.06973209394071196,0.3990319072353117,0.40649403085184693,1
0.24037638152591112,0.2573367816567674,0.0055835704500042235,0.022436900861932212,0.40944083230385536,0.43843323249918437,1
0.2261021771538605,0.2765299044276653,0.013559521214377137,0.053954061872502325,0.43226220209536725,0.444636863575409,1
0.24040524418093934,0.24390262673790222,0.017140234130495615,0.07078238930115555,0.40724858532389707,0.43244511162640653,1
0.21938485330873006,0.22300089546444568,0.01704098403053406,0.07704128841307444,0.36360985296719867,0.3900476421664545,1
0.21916895869847927,0.2443833746280838,0.02343418818692053,0.10110697973948769,0.40111304245286405,0.40903399180893063,1
0.23188465193556623,0.26344951672566513,0.013483803768805733,0.054443261224030634,0.4107853858935966,0.43278468379666757,1
0.22779683976029033,0.24390262673790222,0.016941646780496283,0.07183237626392863,0.3739246120969004,0.43128650645031075,1
0.1497670612202462,0.1627680071055568,0.01906556701857721,0.12200593757819368,0.3248806661920135,0.3185719602922179,1
0.250933419550648,0.2688774478590816,0.005520733749925485,0.021241317163820998,0.44920963596089825,0.4426253233181333,1
0.23851779835225423,0.23651474905243652,0.019070056826562647,0.08028947460863747,0.4002366606133894,0.4288016126648411,1
0.24421776841917756,0.27054930245466685,0.02150250387650996,0.08354265489441008,0.4180276493570846,0.4542185289371419,1
0.2281516084532995,0.24390262673790222,0.016756440617989983,0.07099370948849945,0.37432849186934186,0.43244511162640653,1
0.2261021771538605,0.23724249361064798,0.01684961275884213,0.0727303617457848,0.39266993748111395,0.40923221346925526,1
0.23188465193556623,0.2511511956509925,0.021988529954933493,0.09104305638928055,0.4107853858935966,0.42878678448987645,1
0.23190210455489554,0.24390262673790222,0.01917605880065785,0.08060474198545707,0.40757030385948506,0.43128650645031075,1
0.17768957834866797,0.18669657450741142,0.016944751918786326,0.09300436795400921,0.36132569930944514,0.3565230071191102,1
0.21916895869847927,0.21674112656696357,0.02410098754097005,0.11057779278629908,0.4002525013780788,0.4111090038727471,1
0.2261021771538605,0.26344951672566513,0.021619953357440314,0.08832551752036547,0.39266993748111395,0.433364861513035,1
0.22841574445097496,0.257129832351543,0.019280800068968297,0.07941911528033638,0.37483236846087087,0.4422813108676795,1
0.20585872034459632,0.20801257358446093,0.0191726092427917,0.09265010414603979,0.3748559300810083,0.40242058581596774,1
0.21321160363506667,0.2233750407717456,0.02710959925805172,0.1241888619606556,0.4018490605817851,0.3796680838560064,1
0.2446177977919825,0.2701716134791496,0.017329981093894192,0.0673284287301191,0.41827153435766523,0.43048922164360015,1
0.23360385288909474,0.27084536233072487,0.019284333937389268,0.07645698855527366,0.3880581429374735,0.45067759876416924,1
0.23152286946131445,0.242888661067502,0.021997838448721902,0.0927373684370672,0.3698279214173029,0.40712298857849155,1
0.23661094302566604,0.22188007849009164,0.024517264215908035,0.10694763066397543,0.39648770979758946,0.4083897253872464,1
0.2251541947566855,0.24315445213123463,0.02173901209241087,0.09284053257130503,0.3820813826966376,0.41034634630088296,1
0.23724249361064798,0.22360679774997896,0.007898623339843957,0.034278552611088094,0.40994331437276893,0.4097714018834547,1
0.22631391640159224,0.242888661067502,0.02174300147045553,0.09268065656305016,0.3951162822032012,0.4539505298369598,1
0.21428852515856636,0.2373789967004857,0.017041971723512416,0.07546246253601806,0.3877877381411989,0.42087055001669804,1
0.20665663434878623,0.21758122107392536,0.021988529954933497,0.10366132901093456,0.3954565276946285,0.3932578887992714,1
0.19321881810083943,0.22360679774997896,0.01633885520415569,0.07839659839909338,0.36530062699211785,0.4134324857696946,1
0.18815330283109055,0.23014220334404278,0.016196595622641113,0.07744092577394254,0.3460865904895347,0.3822748994690769,1
0.2499215266591392,0.26987629007500225,0.018641268600303133,0.07172507463546156,0.4301528692511678,0.4734822545670452,1
0.2523900814246446,0.2768761929808348,0.005523799872250209,0.02087342473674541,0.43247189676165165,0.4403842602171961,1
0.2641048678375119,0.27151911118230015,0.013481391726002533,0.05033901488381226,0.449139400711771,0.4738928202045794,1
0.19905379222448144,0.20383547541069977,0.02304483118124072,0.1143978409576696,0.36005195197521844,0.37974803209958136,1
0.15892869631608342,0.18669657450741142,0.02267546575794302,0.13121416558410748,0.3158568706585004,0.3565230071191102,1
0.1891665695020503,0.2159184983846666,0.01611346236396839,0.07955594338754822,0.36840056781990765,0.37144214066182907,1
0.18292682926829268,0.22317991475726803,0.0153711334234915,0.07569996632473569,0.3515674393553912,0.4022457020846729,1
0.1950639396376683,0.21150657429594488,0.0,0.0,0.35904511180531157,0.37708054249733597,1
0.17307671502846966,0.18722535404969293,0.021139157649079983,0.11734130588350372,0.34306089886860747,0.3567198736268982,1
0.19395324637369485,0.2029969064080055,0.021026552477817335,0.10594051837728212,0.3869140407680398,0.3610135832962021,1
0.1315334104411641,0.16622059617919507,0.01362896369029879,0.09154512374153154,0.3234962439521235,0.30896563976673885,1
0.21321160363506667,0.2629773528701766,0.017129152051613163,0.07194266821021733,0.3658845389855981,0.44406180983584354,1
0.2261021771538605,0.23098229785100458,0.00793888125051962,0.034737041770824185,0.3949163085256603,0.4044664954262723,1
0.2379702381688594,0.2436360178477929,0.019613202271205447,0.08144911751531438,0.3896977435162097,0.43366821933627964,1
0.2446177977919825,0.24961508830135312,0.005679298734337594,0.0229822777647583,0.42151758135610884,0.4274235102717031,1
0.23213054207988326,0.2439396056499322,0.01973113396049563,0.08289170852062606,0.4109841342072385,0.40941863048220406,1
0.2444017679541284,0.22908711002900972,0.01984462383116995,0.08382297770414222,0.4517652524537488,0.4075469006638735,1
0.2573509436483988,0.25638247557125216,0.019600318639341863,0.07630540629073455,0.43325213369998794,0.42248880798648614,1
0.21916895869847927,0.24961508830135312,0.019609561392702455,0.08366138531463066,0.4002525013780788,0.4322235768074363,1
0.22562181842170992,0.25733470771024597,0.005645303734266917,0.023378103116156995,0.4148268593792331,0.4252842793185054,1
0.22492083398081267,0.24275822614999565,0.01995308780905726,0.08532812139793663,0.3783330162100305,0.4200719803508079,1
0.22419308942260122,0.2432515374211016,0.01378688930338302,0.05898833150131759,0.3993684766517204,0.41903544333266757,1
0.23149132113714713,0.2511511956509925,0.01938697734083746,0.08033679863039314,0.391481765535927,0.43370351143517516,1
0.21916895869847927,0.22360679774997896,0.023386203450361683,0.10563452542182705,0.4002525013780788,0.4097714018834547,1
0.17307671502846966,0.20072391147592508,0.01961664919137372,0.10495781868970779,0.34498927791912226,0.36987999979567543,1
0.21845982467030253,0.2227434381200353,0.01703784352615152,0.07723353367061564,0.3809300183932182,0.3877083837112069,1
0.22492083398081267,0.22360679774997896,0.019274272573249585,0.08594463845571099,0.41959542299856767,0.4097714018834547,1
0.226119194559689,0.242888661067502,0.013863570650047322,0.059118714041614326,0.3928329325042488,0.41151009672223454,1
0.17301681652692552,0.20072391147592508,0.016938778506122798,0.0906445417208777,0.34355442292289456,0.4087365341232882,1
0.25694280918070694,0.262995840624049,0.01885610509047198,0.07253203853013312,0.42658795046681564,0.4297027412880861,1
0.25260187192633005,0.27054930245466685,0.022579249184195314,0.08632017011492535,0.42744812836530605,0.452826797299756,1
0.23436637168603042,0.2641048678375119,0.01665407690352621,0.06682061303855687,0.40348464408266227,0.4148929452595927,1
0.25784167320120227,0.2765299044276653,0.018740998650989413,0.07014219855834262,0.42149842995646736,0.444636863575409,1
0.1497123917308466,0.1770010787531051,0.007983020816324462,0.04886863589982642,0.324096032535487,0.36812337225038294,1
0.2379702381688594,0.23606210714782785,0.030748841164293397,0.12973309297596977,0.3896977435162097,0.39973176775799885,1
0.2446177977919825,0.23724249361064798,0.022332961704207774,0.09269475863719555,0.4231349241765073,0.41328644036202505,1
0.24421776841917756,0.2443833746280838,0.01915596470651119,0.07841146087805315,0.4187956723570931,0.4083105807350398,1
0.2379702381688594,0.22360679774997896,0.019609498820944146,0.08496739350088549,0.3896977435162097,0.4097714018834547,1
0.2181025720605793,0.22360679774997896,0.018951901902374935,0.08581163632776496,0.3816305411646645,0.4097714018834547,1
0.2379881488151389,0.22360679774997896,0.019722686535155246,0.08545451670092293,0.3902993656062771,0.4097714018834547,1
0.23150544538267362,0.2373789967004857,0.024635406521844098,0.10508092958850986,0.3718764788652344,0.42274454317149257,1
0.21916895869847927,0.2373789967004857,0.02233303494395032,0.09783434436557308,0.4044303888372919,0.42274454317149257,1
0.21428852515856636,0.22317802113732874,0.016752525877724037,0.0765888318527237,0.3915872558735663,0.4102853360629341,1
0.24056722965169325,0.2439396056499322,0.007934660381777281,0.03275355393835725,0.42467948748550594,0.41524046924272645,1
0.21337127091588737,0.2424476062981644,0.011029347621899954,0.048393553550528316,0.38335058765855984,0.407617978709979,1
0.24567862833898635,0.2439396056499322,0.011284533752779274,0.04609523489696944,0.42070126155390536,0.45204053656003973,1
0.2533111388781858,0.2767672953064052,0.017124712307843987,0.06461199401249586,0.48458717344319613,0.47750174506886645,1
0.20132915752023633,0.21922336101290746,0.026398861537123206,0.12554370916241564,0.3371903277569478,0.39583315624537296,1
0.20393892331701327,0.21150657429594488,0.011356628392842702,0.05467204944135843,0.35640792846425684,0.37208552003237905,1
0.21916895869847927,0.22317802113732874,0.021601007554627048,0.09766544608327603,0.4002525013780788,0.4102853360629341,1
0.20645326546139234,0.21718612138153467,0.019600875480384534,0.09253566164588922,0.39323146389699865,0.3901926465728829,1
0.2211619780302828,0.22317802113732874,0.023515933955282075,0.10584657694258814,0.38235018063063614,0.4126074507197805,1
0.24056722965169325,0.2578028447312076,0.01654920530595553,0.06641331876295875,0.3830389864179784,0.42178165613272206,1
0.25054322584616434,0.2443833746280838,0.01683195648710087,0.06801799083327574,0.4112194905586296,0.4507729882931075,1
0.2257505952631204,0.2578028447312076,0.019169381470618172,0.07928547244268606,0.38899847877543586,0.42486437412967154,1
0.24421776841917756,0.2439396056499322,0.016462994890432053,0.06744953887801496,0.419630581797196,0.45204053656003973,1
0.22000983083173117,0.25658870803436207,0.021124855318172164,0.08864842669653032,0.39481460773185234,0.4409470170387048,1
0.23188465193556623,0.23014220334404278,0.017114006391589272,0.07408230147674959,0.4107853858935966,0.37940651099279904,1
0.22152424195535442,0.23056286351573343,0.011214518621103259,0.0496122029820665,0.4256056430173646,0.4017556919432901,1
0.19395324637369485,0.19863340644299365,0.02136391258056648,0.10883667301110202,0.3429867562064576,0.3745453260989501,1
0.2261021771538605,0.262995840624049,0.013398869992728697,0.05479012183939326,0.4317604036308514,0.42796631745310043,1
0.25275854212890353,0.2644342579139058,0.019378614130176657,0.07493767944400093,0.4201670353225217,0.44216414728339987,1
0.2257505952631204,0.2375604389356138,0.016836673595383978,0.07267978680672646,0.39220431996859895,0.3901222823432973,1
0.21150657429594488,0.2369238112448389,0.022239881585961494,0.09918989570317074,0.408135144681219,0.42209199222673066,1
0.18832950387126268,0.22231631704031765,0.199051915979281,0.969457892143705,0.34664585505109674,0.3891450610240649,1
0.17068094718295976,0.202039671915137,0.26564426688507037,1.4254337070370404,0.34469609713568594,0.3811570025391456,1
0.17541958854875145,0.18621380867530868,0.3048637561785886,1.6860376199696052,0.3602510328099974,0.37794023712129976,1
0.1747816593036228,0.17561280726713216,0.16098760144704816,0.918893514629975,0.35953791629990905,0.34108750828190426,1
0.15543182337271316,0.17104273966323272,0.11675332147614839,0.7152368649516714,0.3394926397675015,0.3212073288429025,1
0.23748863840479234,0.25675675675675674,0.18496377563151403,0.7484693937150664,0.4095418552789197,0.42000032172211127,1
0.2698173415235528,0.296698949696416,0.015872223679179977,0.056034482768358936,0.4459761515365707,0.48320321234443037,1
0.2560214207744396,0.2958893581535454,0.14264959072878491,0.5169298958279569,0.4418405222446034,0.4558766083229046,1
0.17041054014970614,0.192244505944131,0.187301772050853,1.0329472818221235,0.3379217999335699,0.33994443943349256,1
0.15985721775354264,0.1666119051515802,0.2312020769122024,1.4163794410621393,0.3536703435091222,0.3251799882912404,1
0.08330972281201135,0.11504474832710557,0.2112793346454082,2.1303208688169812,0.2881940253009673,0.3019881727682626,1
0.10522672835293129,0.12764263457616165,0.13439955000196585,1.154291387337969,0.2688764417651181,0.3084528143476872,1
0.14097930435902942,0.13883533620176644,0.058843490070248486,0.4205890724825276,0.31371155630968833,0.313203320974064,1
0.23900774051140175,0.2759338738945093,0.017301177314913926,0.06719665620683744,0.4161983813283439,0.504787506479692,1
0.2199261180522994,0.2236842105263158,0.02068261004861486,0.09324674704885531,0.3965697226692201,0.3830130382106168,1
0.15940326599835947,0.1898723789230017,0.010982660727765178,0.0628882138646564,0.3563564757422835,0.39530683515561177,1
0.208503818745335,0.21045345670586257,0.005491331631284128,0.026214279846889964,0.36726284450089525,0.41568307686636174,1
0.208503818745335,0.2252321432425785,0.015622792124613687,0.07203826057221896,0.40800422400166597,0.4258670998791996,1
0.22060074439425564,0.24390262673790222,0.026261223160761436,0.11307226079653032,0.37747378249986946,0.43174257800434684,1
0.21960054256949277,0.2701716134791496,0.007806856003708089,0.0318795419759744,0.39417475207884894,0.43404428411806795,1
0.150987355450276,0.14293392234310986,0.0,0.0,0.3250416284369755,0.3164319759281977,1
0.20132915752023633,0.2446508013445698,0.01369886685934768,0.06143265672393292,0.3755759926233721,0.41474309317167823,1
0.22718614565881093,0.2379702381688594,0.007432565848902214,0.03195727762668225,0.370629909419992,0.4350153544118617,1
0.236168424874695,0.23150544538267362,0.012747643857189912,0.054515099807370786,0.38562575242886893,0.4119697310113459,1
0.2173124391908652,0.2273029324490293,0.012356818219787341,0.05558430503295981,0.37798145473786926,0.41386020028591314,1
0.21536037355497312,0.24421776841917756,0.017844125669591673,0.07765437056227678,0.39604569669236844,0.4262673258188803,1
0.22913821129470302,0.24421776841917756,0.005118389580402124,0.021625963544374904,0.38937891519171486,0.4262673258188803,1
0.22913821129470302,0.250933419550648,0.005145906548240348,0.021438078060055318,0.42667891024612276,0.4148274375817615,1
0.21537658248724567,0.21916895869847927,0.005092392171611773,0.0234377835644862,0.3965157110353399,0.4074208287503667,1
0.25049556321272065,0.2696551322172109,0.010395071342019268,0.03996946051731105,0.42479532478776005,0.44612663973939404,1
0.18244050226705094,0.19353545908036182,0.015285566246036629,0.08131140188461315,0.3559992249012579,0.37372141791456787,1
0.20355081038340786,0.21340607037942294,0.005196286697084549,0.02492481566716367,0.3904049974241115,0.39718126360781303,1
0.22209280215830046,0.2412865062165553,0.0,0.0,0.39207829083597184,0.4403311940877642,1
0.19401699436107725,0.1979136728612194,0.027810891741008592,0.14191740563763902,0.38632258580060996,0.38627356541347563,1
0.2443833746280838,0.20485900789263356,0.024091084743264775,0.10725205670973746,0.40619245662329234,0.3891502160463725,1
0.1654556303389514,0.12851898254494645,0.026863187525582376,0.18275855361831336,0.3277997926617317,0.3224196960086719,1
0.21393671451942356,0.21613729078331967,0.01996290228420673,0.09283473094429033,0.3709690759332486,0.38835089537324563,1
0.21697830459878958,0.22492083398081267,0.019962919553101144,0.09035057011999623,0.36702477743130724,0.37932052839452524,1
0.2293948465637519,0.23140323970081556,0.011760504199600112,0.05104406702265605,0.3979900613610424,0.3893132166266589,1
0.2382171380154893,0.21845982467030253,0.017433811798482222,0.07635073902546398,0.3897543897075202,0.4216054903517991,1
0.27084536233072487,0.23069340713295722,0.025212847613823357,0.10054196863299156,0.4497412023296,0.40940190400013554,1
0.258084956263435,0.21845982467030253,0.021609997949315157,0.09069451104667528,0.4167886397895429,0.41849565167686303,1
0.223606797749979,0.20565613667701294,0.016159931862732783,0.07529153144472682,0.3773350227685563,0.36960594300585,1
0.23724249361064798,0.21223487201154198,0.02491653698045664,0.11086892860985723,0.4078682527605936,0.37999603491213285,1
0.24965445733312744,0.2439792059006791,0.013937399490391923,0.05646859413552823,0.3976194702745399,0.4384806622989991,1
0.25064197944890876,0.21223487201154198,0.019271921778137014,0.08327019040736648,0.41768814507832347,0.37999603491213285,1
0.23651474905243652,0.21223487201154198,0.024901201913618498,0.11098038079487678,0.3880783540607662,0.3842370644296317,1
0.258084956263435,0.21766269588592316,0.022122028128820664,0.09299900074704136,0.4167886397895429,0.3975979917658084,1
0.1850358062506109,0.17749534665095676,0.019377852146329054,0.10690310055417727,0.3541617943025473,0.3587705453555876,1
0.21550898337614613,0.2183718299140999,0.011161456305051623,0.05144941174241383,0.38916833319014693,0.3785963211267207,1
0.1469346649117785,0.125,0.017427378194028766,0.1281732742655857,0.32643280273268066,0.30537967045862024,1
0.17052205174335644,0.18033903197322954,0.01853283725877193,0.10564202254897068,0.30374658956032297,0.3560979687352177,1
0.2024832680121551,0.2026287101093622,0.016926736995838913,0.08356571965276016,0.35603397193250846,0.3773667240365547,1
0.20287824091783127,0.18910748264460325,0.01894812498152312,0.09667762799787329,0.35782318619717046,0.32775625285948906,1
0.19675621355002668,0.17925163190605437,0.005517651445757709,0.029348597442508357,0.35933930804196385,0.3336814517919899,1
0.18472473545237802,0.18744143370152302,0.018826610000653603,0.10117314017797398,0.3311164215347535,0.3670686866799809,1
0.1764706310125806,0.15714285714285714,0.01402708588220904,0.08409183909059167,0.3441650979819572,0.337165639152272,1
0.21550898337614613,0.20485900789263356,0.011224041433033174,0.053401027985770774,0.3838943498654124,0.34856468813345287,1
0.2093695690360855,0.20052771867214947,0.027294945011125324,0.13317943704254942,0.36772029256229877,0.3916519355170253,1
0.21426863360223206,0.19304241994832091,0.011035746900876008,0.054188300585887826,0.38583863488015285,0.36469403892782726,1
0.2024832680121551,0.18488972624573222,0.028840593043742813,0.1489034778947066,0.35639505801938653,0.37113338046837435,1
